id,date,store_nbr,family,sales,onpromotion
530994,2013-10-25,8,MEATS,808.102,0
1801517,2015-10-10,7,HARDWARE,3.0,0
1510703,2015-04-30,46,PREPARED FOODS,145.001,0
1156788,2014-10-13,17,CELEBRATION,2.0,0
2858224,2017-05-27,6,POULTRY,650.114,0
2301292,2016-07-18,3,BOOKS,0.0,0
2934706,2017-07-09,51,HOME AND KITCHEN II,59.0,1
157866,2013-03-30,38,PLAYERS AND ELECTRONICS,0.0,0
2496462,2016-11-04,6,GROCERY I,5757.0,79
2479181,2016-10-26,20,MAGAZINES,2.0,0
2455364,2016-10-12,51,SEAFOOD,55.688,2
309724,2013-06-23,49,LADIESWEAR,0.0,0
522574,2013-10-21,21,LADIESWEAR,0.0,0
247595,2013-05-19,6,PREPARED FOODS,157.007,0
2859290,2017-05-28,36,BREAD/BAKERY,522.0,83
856197,2014-04-27,32,GROCERY I,1190.0,0
795750,2014-03-24,36,LINGERIE,12.0,0
2889082,2017-06-14,21,SCHOOL AND OFFICE SUPPLIES,0.0,0
991085,2014-07-12,17,PREPARED FOODS,76.0,0
1158185,2014-10-13,6,HOME APPLIANCES,1.0,0
2480248,2016-10-26,50,BABY CARE,0.0,0
739792,2014-02-21,16,SCHOOL AND OFFICE SUPPLIES,0.0,0
780324,2014-03-15,53,CELEBRATION,0.0,0
1742658,2015-09-07,54,PLAYERS AND ELECTRONICS,1.0,0
1398951,2015-02-27,11,HOME AND KITCHEN I,20.0,0
718801,2014-02-09,27,POULTRY,558.322,0
1363214,2015-02-06,9,HOME APPLIANCES,1.0,0
1163306,2014-10-16,49,MAGAZINES,3.0,0
1507532,2015-04-28,8,PET SUPPLIES,0.0,0
823796,2014-04-09,23,HOME APPLIANCES,0.0,0
2030586,2016-02-17,33,PRODUCE,931.513,0
130011,2013-03-14,7,MEATS,421.348,0
1879611,2015-11-23,47,PRODUCE,6343.399,1
657760,2014-01-06,15,BOOKS,0.0,0
2538365,2016-11-28,31,BREAD/BAKERY,435.0,6
2333480,2016-08-05,32,HOME APPLIANCES,0.0,0
457397,2013-09-14,42,HOME APPLIANCES,0.0,0
1077342,2014-08-29,37,MEATS,437.869,37
2985157,2017-08-07,18,EGGS,184.0,19
2577069,2016-12-20,18,AUTOMOTIVE,0.0,0
1770810,2015-09-23,44,PRODUCE,13409.628,196
2766931,2017-04-06,44,GROCERY II,42.0,0
1613919,2015-06-27,42,LINGERIE,0.0,0
447805,2013-09-09,23,POULTRY,216.649,0
1791962,2015-10-05,38,PREPARED FOODS,146.984,0
1017553,2014-07-27,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
6238,2013-01-04,34,BABY CARE,0.0,0
397922,2013-08-12,24,DAIRY,616.0,0
1233508,2014-11-25,2,BABY CARE,0.0,0
2890567,2017-06-15,13,SCHOOL AND OFFICE SUPPLIES,0.0,0
650811,2014-01-02,2,HOME CARE,409.0,0
1018968,2014-07-27,49,PLAYERS AND ELECTRONICS,39.0,0
2375378,2016-08-28,9,BREAD/BAKERY,767.0,78
967156,2014-06-28,45,PERSONAL CARE,847.0,0
952362,2014-06-20,30,HOME AND KITCHEN I,0.0,0
956832,2014-06-22,6,PRODUCE,30.0,0
2187967,2016-05-15,5,BABY CARE,0.0,0
10077,2013-01-06,41,GROCERY I,2765.0,0
2329138,2016-08-03,10,SCHOOL AND OFFICE SUPPLIES,0.0,0
1096811,2014-09-09,33,MAGAZINES,0.0,0
2498989,2016-11-06,26,SCHOOL AND OFFICE SUPPLIES,0.0,0
1122715,2014-09-24,10,"LIQUOR,WINE,BEER",20.0,0
717298,2014-02-08,35,EGGS,96.0,0
377090,2013-07-31,39,SEAFOOD,1.222,0
2270904,2016-07-01,27,DELI,280.45,51
524301,2013-10-22,2,PRODUCE,25.0,0
1971506,2016-01-15,26,LAWN AND GARDEN,1.0,0
1883930,2015-11-26,19,PET SUPPLIES,0.0,0
2996874,2017-08-13,46,GROCERY I,10557.0,40
1773117,2015-09-25,1,PLAYERS AND ELECTRONICS,21.0,0
2043202,2016-02-24,38,CLEANING,796.0,1
2607460,2017-01-07,2,SCHOOL AND OFFICE SUPPLIES,1.0,0
2064691,2016-03-07,40,GROCERY II,10.0,0
1392326,2015-02-23,25,MAGAZINES,0.0,0
2012642,2016-02-07,30,BREAD/BAKERY,109.0,23
1646222,2015-07-15,49,HOME APPLIANCES,0.0,0
1107596,2014-09-15,36,HOME APPLIANCES,0.0,0
1022315,2014-07-29,43,DAIRY,321.0,0
1925109,2015-12-19,24,LINGERIE,11.0,0
310869,2013-06-24,31,DELI,175.008,0
2387246,2016-09-04,40,PET SUPPLIES,2.0,0
867329,2014-05-03,44,MAGAZINES,0.0,0
419139,2013-08-24,2,CELEBRATION,0.0,0
2343899,2016-08-11,25,DAIRY,817.0,9
257389,2013-05-25,30,"LIQUOR,WINE,BEER",103.0,0
929829,2014-06-07,48,LINGERIE,1.0,0
1266552,2014-12-13,46,GROCERY I,12299.0,25
2400165,2016-09-11,53,DELI,311.708,2
2346544,2016-08-12,49,GROCERY II,102.0,2
324883,2013-07-02,24,SCHOOL AND OFFICE SUPPLIES,0.0,0
1925747,2015-12-19,41,SEAFOOD,18.0,0
2844254,2017-05-20,14,HOME APPLIANCES,1.0,0
287307,2013-06-11,20,DELI,0.0,0
2187899,2016-05-15,47,SEAFOOD,130.326,2
2627425,2017-01-18,3,SCHOOL AND OFFICE SUPPLIES,1.0,0
1661973,2015-07-24,40,PLAYERS AND ELECTRONICS,6.0,0
879679,2014-05-10,40,SCHOOL AND OFFICE SUPPLIES,0.0,0
2374311,2016-08-28,28,PLAYERS AND ELECTRONICS,9.0,0
178787,2013-04-11,25,PET SUPPLIES,0.0,0
2462624,2016-10-16,6,SEAFOOD,49.39,1
1851682,2015-11-08,14,LADIESWEAR,0.0,0
1459542,2015-04-02,11,HOME CARE,0.0,0
2347285,2016-08-13,2,POULTRY,460.25198,0
1961731,2016-01-09,51,GROCERY II,42.0,0
2148621,2016-04-23,45,MEATS,1680.237,2
795219,2014-03-24,21,HOME CARE,0.0,0
1135794,2014-10-01,28,AUTOMOTIVE,0.0,0
2906385,2017-06-23,8,DELI,276.761,62
1362202,2015-02-06,3,POULTRY,1560.152,39
219150,2013-05-03,8,PRODUCE,5.0,0
1631796,2015-07-07,44,GROCERY I,4685.0,10
2669625,2017-02-11,14,MEATS,443.08502,0
2174440,2016-05-08,20,BOOKS,0.0,0
246386,2013-05-19,22,DAIRY,0.0,0
1568805,2015-06-02,27,HOME CARE,183.0,1
21326,2013-01-12,8,DAIRY,1009.0,0
1242281,2014-11-30,15,PREPARED FOODS,27.0,0
1952509,2016-01-04,42,SCHOOL AND OFFICE SUPPLIES,0.0,0
923217,2014-06-04,13,DELI,129.0,0
849369,2014-04-23,40,HOME AND KITCHEN I,0.0,0
1195652,2014-11-03,7,PREPARED FOODS,196.01599,0
1629712,2015-07-06,36,CLEANING,1058.0,1
1450211,2015-03-27,49,PET SUPPLIES,0.0,0
637419,2013-12-24,43,MEATS,69.928,0
1516419,2015-05-03,8,BEVERAGES,3645.0,3
1927524,2015-12-20,41,PLAYERS AND ELECTRONICS,17.0,0
2908845,2017-06-25,26,PLAYERS AND ELECTRONICS,2.0,0
2602686,2017-01-04,36,DELI,194.344,9
1044833,2014-08-11,25,LAWN AND GARDEN,0.0,0
2609176,2017-01-08,18,SCHOOL AND OFFICE SUPPLIES,6.0,0
165963,2013-04-04,16,CELEBRATION,0.0,0
1554865,2015-05-25,36,BOOKS,0.0,0
1973468,2016-01-16,31,BEAUTY,1.0,0
1575384,2015-06-06,11,PRODUCE,1319.72,0
1699371,2015-08-14,40,BEVERAGES,2262.0,0
2760265,2017-04-02,8,GROCERY II,42.0,0
2913257,2017-06-27,5,HOME APPLIANCES,0.0,0
2845948,2017-05-21,11,POULTRY,432.752,0
48978,2013-01-28,33,CELEBRATION,0.0,0
384912,2013-08-05,1,AUTOMOTIVE,6.0,0
544899,2013-11-02,48,BEVERAGES,3072.0,0
1144919,2014-10-06,33,HOME APPLIANCES,0.0,0
633267,2013-12-22,27,PRODUCE,15.0,0
2257907,2016-06-24,12,HARDWARE,0.0,0
2671610,2017-02-12,2,PREPARED FOODS,268.128,1
2268213,2016-06-29,50,MEATS,400.743,0
2231190,2016-06-09,12,PLAYERS AND ELECTRONICS,5.0,0
2399472,2016-09-11,34,DELI,241.002,5
2943682,2017-07-14,53,HOME AND KITCHEN II,9.0,0
1861625,2015-11-13,42,PREPARED FOODS,82.856,1
1307798,2015-01-06,53,DAIRY,307.0,4
2733489,2017-03-18,7,AUTOMOTIVE,5.0,0
2176529,2016-05-09,29,HARDWARE,0.0,0
2625525,2017-01-17,27,GROCERY I,3588.0,50
1075854,2014-08-28,45,LINGERIE,18.0,0
565670,2013-11-14,30,HOME APPLIANCES,3.0,0
995423,2014-07-14,39,FROZEN FOODS,68.0,0
2270716,2016-07-01,21,LADIESWEAR,2.0,0
1236822,2014-11-27,12,HOME AND KITCHEN I,9.0,0
2243933,2016-06-16,2,SEAFOOD,24.344,3
1694675,2015-08-11,9,PET SUPPLIES,2.0,0
2738862,2017-03-21,7,PLAYERS AND ELECTRONICS,15.0,0
2877449,2017-06-07,45,HARDWARE,3.0,0
1982907,2016-01-21,46,BEVERAGES,3257.0,0
1365144,2015-02-08,13,AUTOMOTIVE,5.0,0
2628702,2017-01-19,16,LINGERIE,1.0,0
1739662,2015-09-06,21,BABY CARE,0.0,0
1726701,2015-08-29,8,DELI,350.422,1
2613970,2017-01-10,52,CLEANING,0.0,0
57486,2013-02-02,22,AUTOMOTIVE,0.0,0
2051217,2016-02-29,13,BEVERAGES,1569.0,13
2430186,2016-09-28,46,AUTOMOTIVE,6.0,0
907641,2014-05-26,26,DELI,59.377,0
1231698,2014-11-24,19,CELEBRATION,5.0,0
2574522,2016-12-18,45,PLAYERS AND ELECTRONICS,53.0,0
2012013,2016-02-07,13,BEVERAGES,1472.0,0
2839849,2017-05-17,40,BABY CARE,0.0,0
549956,2013-11-05,4,FROZEN FOODS,85.0,0
1036694,2014-08-06,46,SEAFOOD,39.711,0
1247499,2014-12-03,12,AUTOMOTIVE,5.0,0
2898638,2017-06-19,4,HOME APPLIANCES,0.0,0
2427763,2016-09-27,28,LADIESWEAR,0.0,0
1381377,2015-02-17,18,PRODUCE,0.0,0
1863703,2015-11-14,50,POULTRY,575.506,0
1208230,2014-11-11,10,BABY CARE,0.0,0
2310406,2016-07-23,35,EGGS,182.0,0
1870833,2015-11-18,50,PRODUCE,2613.072,222
1933769,2015-12-24,18,BEAUTY,4.0,0
1156325,2014-10-12,53,BREAD/BAKERY,557.365,0
1376021,2015-02-14,18,LAWN AND GARDEN,0.0,0
131972,2013-03-16,12,BREAD/BAKERY,237.0,0
2069484,2016-03-10,25,LINGERIE,6.0,0
86163,2013-02-18,27,AUTOMOTIVE,1.0,0
1822728,2015-10-22,51,CELEBRATION,21.0,0
588271,2013-11-27,15,GROCERY II,4.0,0
1725506,2015-08-29,24,BEAUTY,7.0,0
1685827,2015-08-07,10,"LIQUOR,WINE,BEER",26.0,0
2450815,2016-10-10,25,BOOKS,0.0,0
2389245,2016-09-05,47,GROCERY I,11507.0,52
925333,2014-06-05,22,GROCERY II,0.0,0
1806519,2015-10-13,47,AUTOMOTIVE,10.0,0
1534875,2015-05-14,25,GROCERY I,1182.0,12
969645,2014-06-30,16,CELEBRATION,0.0,0
978405,2014-07-05,11,LINGERIE,17.0,0
299699,2013-06-18,18,PET SUPPLIES,0.0,0
1004537,2014-07-19,44,HOME APPLIANCES,0.0,0
1067757,2014-08-24,19,DELI,285.0,0
1107128,2014-09-15,23,FROZEN FOODS,48.0,0
24040,2013-01-14,33,HOME AND KITCHEN II,0.0,0
1832968,2015-10-28,39,HOME AND KITCHEN II,9.0,0
984136,2014-07-08,22,EGGS,0.0,0
423527,2013-08-26,42,BREAD/BAKERY,0.0,0
410529,2013-08-19,28,DELI,242.428,0
1875688,2015-11-21,38,BABY CARE,0.0,0
663696,2014-01-09,31,AUTOMOTIVE,4.0,0
2599754,2017-01-02,53,HARDWARE,1.0,0
1945725,2015-12-31,52,GROCERY I,0.0,0
2915232,2017-06-28,6,GROCERY I,4374.0,73
914120,2014-05-29,8,LAWN AND GARDEN,13.0,0
198956,2013-04-22,40,SEAFOOD,0.0,0
238014,2013-05-14,37,HOME CARE,0.0,0
391187,2013-08-08,35,BREAD/BAKERY,58.0,0
530452,2013-10-25,42,EGGS,0.0,0
1349223,2015-01-30,16,HOME CARE,0.0,0
2037909,2016-02-21,39,PLAYERS AND ELECTRONICS,16.0,0
1323743,2015-01-15,50,HARDWARE,0.0,0
2324665,2016-07-31,35,GROCERY II,1.0,1
1912750,2015-12-12,28,BOOKS,0.0,0
2131795,2016-04-14,23,POULTRY,179.543,0
344862,2013-07-13,35,GROCERY I,1536.0,0
1682647,2015-08-05,21,EGGS,163.0,0
335802,2013-07-08,30,PLAYERS AND ELECTRONICS,0.0,0
1350154,2015-01-30,41,PERSONAL CARE,239.0,0
2646876,2017-01-29,26,GROCERY I,2071.0,39
1657684,2015-07-22,20,POULTRY,247.40599,0
1293460,2014-12-29,50,PERSONAL CARE,755.0,1
253791,2013-05-23,3,LINGERIE,19.0,0
1187608,2014-10-30,31,BOOKS,0.0,0
2777973,2017-04-12,54,AUTOMOTIVE,8.0,2
131974,2013-03-16,12,CLEANING,649.0,0
1177562,2014-10-24,49,MAGAZINES,4.0,0
1510384,2015-04-30,38,CLEANING,931.0,1
829399,2014-04-12,30,EGGS,210.0,0
2928473,2017-07-06,27,LAWN AND GARDEN,25.0,0
2010372,2016-02-06,17,GROCERY I,4601.0,3
1327347,2015-01-17,51,LINGERIE,13.0,0
1003611,2014-07-19,19,HOME AND KITCHEN I,15.0,0
593890,2013-11-30,22,"LIQUOR,WINE,BEER",0.0,0
641336,2013-12-27,53,HARDWARE,0.0,0
1298409,2015-01-01,4,MEATS,0.0,0
940575,2014-06-13,5,DELI,206.7395,0
2919674,2017-07-01,3,SEAFOOD,132.517,0
1051362,2014-08-14,9,HOME AND KITCHEN I,0.0,0
602262,2013-12-04,8,GROCERY I,4407.0,0
2683102,2017-02-18,42,BOOKS,0.0,0
1079659,2014-08-30,51,SCHOOL AND OFFICE SUPPLIES,0.0,0
2315464,2016-07-26,27,LADIESWEAR,13.0,0
835081,2014-04-15,4,HOME AND KITCHEN II,0.0,0
642984,2013-12-28,5,GROCERY I,4260.0,0
2606660,2017-01-06,47,MAGAZINES,5.0,0
485789,2013-09-30,39,PREPARED FOODS,40.0,0
1990406,2016-01-25,7,FROZEN FOODS,186.0,2
138347,2013-03-19,40,FROZEN FOODS,24.0,0
364497,2013-07-24,36,GROCERY I,2091.0,0
913620,2014-05-29,43,HOME AND KITCHEN I,0.0,0
1842200,2015-11-02,48,DAIRY,1605.0,0
2093959,2016-03-24,12,EGGS,85.0,0
51306,2013-01-29,48,MEATS,697.764,0
1319945,2015-01-13,44,FROZEN FOODS,350.384,3
1906819,2015-12-09,11,GROCERY II,13.0,0
1394674,2015-02-24,40,POULTRY,180.064,0
2068557,2016-03-09,49,HOME CARE,390.0,2
2498250,2016-11-05,6,HOME CARE,421.0,10
651740,2014-01-02,45,MAGAZINES,0.0,0
2243008,2016-06-15,43,SCHOOL AND OFFICE SUPPLIES,0.0,0
2831009,2017-05-12,42,BREAD/BAKERY,437.945,5
1504443,2015-04-27,21,CELEBRATION,0.0,0
1754989,2015-09-14,50,HOME AND KITCHEN II,25.0,0
287474,2013-06-11,25,FROZEN FOODS,41.0,0
2909006,2017-06-25,30,MAGAZINES,0.0,0
1450232,2015-03-27,5,HARDWARE,0.0,0
1398448,2015-02-26,47,CLEANING,1363.0,1
2542132,2016-11-30,37,EGGS,108.0,0
2530792,2016-11-24,19,"LIQUOR,WINE,BEER",12.0,3
1052389,2014-08-15,37,LADIESWEAR,0.0,0
1053393,2014-08-16,16,AUTOMOTIVE,1.0,0
572390,2013-11-18,2,BREAD/BAKERY,356.981,0
190037,2013-04-17,40,MAGAZINES,0.0,0
217807,2013-05-03,20,CLEANING,0.0,0
148128,2013-03-25,15,MEATS,123.875,0
2094249,2016-03-24,20,BEVERAGES,2378.0,1
512077,2013-10-15,27,HOME AND KITCHEN II,0.0,0
2417318,2016-09-21,35,BEAUTY,0.0,0
2699139,2017-02-27,42,BEVERAGES,1775.0,13
2405183,2016-09-14,44,FROZEN FOODS,377.532,1
1647910,2015-07-16,46,"LIQUOR,WINE,BEER",91.0,0
348615,2013-07-15,40,BEVERAGES,461.0,0
2424898,2016-09-25,47,PERSONAL CARE,1057.0,12
136762,2013-03-18,46,EGGS,180.0,0
1784732,2015-10-01,35,PET SUPPLIES,0.0,0
1565298,2015-05-31,29,DELI,488.019,0
750612,2014-02-27,2,PLAYERS AND ELECTRONICS,0.0,0
680293,2014-01-18,46,SCHOOL AND OFFICE SUPPLIES,10.0,0
1934042,2015-12-24,25,FROZEN FOODS,613.315,1
2514969,2016-11-15,25,CELEBRATION,9.0,0
1225313,2014-11-20,39,MAGAZINES,0.0,0
529295,2013-10-25,10,DAIRY,53.0,0
1436786,2015-03-20,22,SEAFOOD,0.0,0
1890149,2015-11-29,43,DAIRY,410.0,0
1391977,2015-02-23,16,BOOKS,0.0,0
1462006,2015-04-03,30,CLEANING,449.0,0
1289329,2014-12-27,35,LADIESWEAR,0.0,0
2087926,2016-03-20,42,HOME AND KITCHEN II,25.0,0
274492,2013-06-04,10,SCHOOL AND OFFICE SUPPLIES,0.0,0
1797353,2015-10-08,4,DAIRY,620.0,0
2000336,2016-01-31,35,DAIRY,196.0,0
2223068,2016-06-04,34,MAGAZINES,2.0,0
606035,2013-12-07,13,MAGAZINES,0.0,0
2627688,2017-01-18,37,PRODUCE,5056.542,216
1204446,2014-11-08,53,GROCERY I,1604.0,5
2780622,2017-04-14,29,DELI,289.401,64
1340304,2015-01-25,16,DELI,424.0,0
2766582,2017-04-06,34,PLAYERS AND ELECTRONICS,12.0,0
1469167,2015-04-07,31,CLEANING,1344.0,0
100485,2013-02-26,29,AUTOMOTIVE,0.0,0
1217707,2014-11-16,26,CLEANING,803.0,0
2898836,2017-06-19,45,HOME APPLIANCES,4.0,0
2269105,2016-06-30,26,PERSONAL CARE,120.0,6
36728,2013-01-21,39,SEAFOOD,5.612,0
1932503,2015-12-23,31,MAGAZINES,2.0,0
1898193,2015-12-04,2,AUTOMOTIVE,0.0,0
2754311,2017-03-30,4,SEAFOOD,9.512,0
1505221,2015-04-27,42,PERSONAL CARE,0.0,0
2959511,2017-07-23,48,BREAD/BAKERY,1272.0,0
3933,2013-01-03,2,CELEBRATION,0.0,0
2499209,2016-11-06,32,LAWN AND GARDEN,0.0,0
651792,2014-01-02,47,DELI,696.82,0
2421465,2016-09-23,50,MEATS,792.75,50
1452213,2015-03-28,6,HOME AND KITCHEN I,38.0,0
2416699,2016-09-21,18,EGGS,0.0,0
806660,2014-03-30,42,DAIRY,0.0,0
1190898,2014-11-01,23,PLAYERS AND ELECTRONICS,3.0,0
28548,2013-01-17,10,BEVERAGES,297.0,0
428080,2013-08-29,20,BOOKS,0.0,0
924025,2014-06-04,35,PERSONAL CARE,58.0,0
2897384,2017-06-18,54,HOME APPLIANCES,0.0,0
2178831,2016-05-10,43,CELEBRATION,4.0,0
45377,2013-01-26,32,BEAUTY,1.0,0
2852529,2017-05-24,46,DELI,530.171,14
2889598,2017-06-14,36,LADIESWEAR,0.0,0
2257255,2016-06-23,43,"LIQUOR,WINE,BEER",14.0,0
1620385,2015-07-01,24,LADIESWEAR,10.0,0
2651890,2017-02-01,17,EGGS,271.0,1
904225,2014-05-24,3,PERSONAL CARE,630.0,0
201585,2013-04-24,15,LINGERIE,5.0,0
1567134,2015-06-01,3,PRODUCE,8544.756,0
2635052,2017-01-22,44,BEAUTY,17.0,2
1485842,2015-04-16,49,HOME APPLIANCES,3.0,0
358533,2013-07-21,19,LINGERIE,4.0,0
978433,2014-07-05,12,HOME AND KITCHEN II,8.0,0
1116548,2014-09-20,37,PET SUPPLIES,14.0,0
950593,2014-06-19,30,POULTRY,145.93,12
2289415,2016-07-11,46,CLEANING,1719.0,23
59386,2013-02-03,25,LADIESWEAR,0.0,0
1653980,2015-07-20,17,LAWN AND GARDEN,0.0,0
705368,2014-02-01,5,PET SUPPLIES,0.0,0
2343268,2016-08-10,8,BOOKS,0.0,0
1556300,2015-05-26,26,LAWN AND GARDEN,0.0,0
2441046,2016-10-04,50,BEVERAGES,3662.0,58
755763,2014-03-02,14,PRODUCE,302.18,0
12775,2013-01-08,18,BOOKS,0.0,0
2453013,2016-10-11,36,MEATS,207.755,0
2622494,2017-01-15,41,HOME APPLIANCES,0.0,0
1705254,2015-08-17,6,GROCERY I,4113.0,11
418348,2013-08-23,47,CLEANING,1543.0,0
2902517,2017-06-21,49,BEAUTY,16.0,1
1596620,2015-06-17,8,HARDWARE,4.0,0
2580202,2016-12-21,54,SCHOOL AND OFFICE SUPPLIES,0.0,0
2813832,2017-05-03,10,LINGERIE,0.0,0
972763,2014-07-01,52,"LIQUOR,WINE,BEER",0.0,0
247140,2013-05-19,43,BEVERAGES,1768.0,0
2886653,2017-06-12,53,FROZEN FOODS,63.0,0
864704,2014-05-02,21,BREAD/BAKERY,0.0,0
132272,2013-03-16,20,DAIRY,0.0,0
391272,2013-08-08,37,MEATS,225.422,0
816045,2014-04-04,6,LINGERIE,5.0,0
2429358,2016-09-28,22,PRODUCE,256.779,1
542109,2013-11-01,2,HOME CARE,0.0,0
1723866,2015-08-28,28,GROCERY I,2276.571,5
380904,2013-08-02,46,HOME CARE,0.0,0
889525,2014-05-16,18,EGGS,129.0,0
1267612,2014-12-14,26,HOME AND KITCHEN II,1.0,0
2978637,2017-08-03,34,MEATS,235.23201,23
1581310,2015-06-09,28,HOME AND KITCHEN II,9.0,0
2581787,2016-12-22,49,SEAFOOD,89.344,0
2100936,2016-03-27,8,MEATS,362.08,0
2575980,2016-12-19,37,AUTOMOTIVE,13.0,0
1627382,2015-07-05,20,LAWN AND GARDEN,10.0,0
2137465,2016-04-17,32,"LIQUOR,WINE,BEER",0.0,0
2274340,2016-07-03,23,GROCERY II,21.0,0
2378393,2016-08-30,42,HOME APPLIANCES,0.0,0
1769771,2015-09-23,16,HARDWARE,0.0,0
2457749,2016-10-14,2,DAIRY,849.0,9
784371,2014-03-18,17,PLAYERS AND ELECTRONICS,3.0,0
804697,2014-03-29,37,PERSONAL CARE,309.0,0
284594,2013-06-09,44,BEAUTY,8.0,0
111941,2013-03-04,5,BREAD/BAKERY,382.91998,0
298983,2013-06-17,48,BEVERAGES,1243.0,0
305030,2013-06-21,18,FROZEN FOODS,38.0,0
358005,2013-07-20,53,LINGERIE,0.0,0
1913791,2015-12-12,7,"LIQUOR,WINE,BEER",474.0,0
794568,2014-03-23,52,PLAYERS AND ELECTRONICS,0.0,0
2573670,2016-12-18,22,AUTOMOTIVE,7.0,0
831990,2014-04-13,52,PLAYERS AND ELECTRONICS,0.0,0
741037,2014-02-21,50,"LIQUOR,WINE,BEER",0.0,0
1575222,2015-06-05,8,AUTOMOTIVE,5.0,0
2048930,2016-02-27,48,PET SUPPLIES,12.0,0
1693734,2015-08-11,32,DELI,84.0,0
1729874,2015-08-31,46,HARDWARE,2.0,0
173151,2013-04-08,18,AUTOMOTIVE,2.0,0
567424,2013-11-15,3,"LIQUOR,WINE,BEER",350.0,0
1020436,2014-07-28,40,EGGS,172.0,1
70014,2013-02-09,23,LINGERIE,8.0,0
2324930,2016-07-31,42,HARDWARE,3.0,0
862988,2014-05-01,23,BREAD/BAKERY,184.099,0
2645282,2017-01-28,31,BEAUTY,1.0,0
1452181,2015-03-28,54,HOME AND KITCHEN II,4.0,0
1878712,2015-11-23,22,"LIQUOR,WINE,BEER",16.0,0
921146,2014-06-02,54,HOME APPLIANCES,0.0,0
1782118,2015-09-30,12,LADIESWEAR,0.0,0
707928,2014-02-03,22,GROCERY I,0.0,0
312045,2013-06-25,14,PRODUCE,0.0,0
1885673,2015-11-27,18,LAWN AND GARDEN,0.0,0
896360,2014-05-20,1,HARDWARE,1.0,0
1648628,2015-07-17,17,HARDWARE,1.0,0
156240,2013-03-29,42,HOME CARE,0.0,0
1745287,2015-09-09,29,HOME AND KITCHEN II,6.0,0
2201654,2016-05-23,33,PET SUPPLIES,1.0,0
2596918,2017-01-01,24,HOME AND KITCHEN II,0.0,0
1581676,2015-06-09,38,LADIESWEAR,37.0,0
136584,2013-03-18,40,PRODUCE,0.0,0
1301020,2015-01-03,13,POULTRY,326.641,3
542396,2013-11-01,28,DAIRY,186.0,0
923136,2014-06-04,10,PLAYERS AND ELECTRONICS,0.0,0
2500689,2016-11-07,24,HOME AND KITCHEN I,10.0,0
2124522,2016-04-10,2,HOME AND KITCHEN I,15.0,0
1221645,2014-11-18,36,HOME CARE,199.0,0
1434275,2015-03-18,51,PREPARED FOODS,156.19,0
2688846,2017-02-21,53,CELEBRATION,7.0,0
2251572,2016-06-20,34,HOME AND KITCHEN I,20.0,0
915622,2014-05-30,5,BOOKS,0.0,0
1838910,2015-10-31,6,HOME CARE,382.0,0
2004988,2016-02-03,16,CLEANING,743.0,0
1094416,2014-09-08,17,BOOKS,0.0,0
1843007,2015-11-03,20,MAGAZINES,0.0,0
1584359,2015-06-11,13,PREPARED FOODS,38.0,0
2632225,2017-01-21,15,GROCERY II,9.0,0
2319591,2016-07-28,42,LINGERIE,0.0,0
1205315,2014-11-09,28,MAGAZINES,0.0,0
1202097,2014-11-07,38,CELEBRATION,18.0,0
2490181,2016-11-01,3,BABY CARE,3.0,0
247808,2013-05-20,12,FROZEN FOODS,18.0,0
2490206,2016-11-01,3,PET SUPPLIES,26.0,0
1551939,2015-05-23,53,HOME AND KITCHEN I,20.0,0
483558,2013-09-29,27,DELI,261.248,0
2082819,2016-03-17,49,MEATS,608.341,0
535533,2013-10-28,35,DELI,47.0,0
1367718,2015-02-09,35,AUTOMOTIVE,2.0,0
2553470,2016-12-06,54,PREPARED FOODS,96.0,0
3000485,2017-08-15,47,PET SUPPLIES,18.0,0
397440,2013-08-12,10,LINGERIE,6.0,0
59796,2013-02-03,37,AUTOMOTIVE,11.0,0
2942588,2017-07-14,23,FROZEN FOODS,103.131,1
383077,2013-08-03,8,GROCERY II,49.0,0
2365413,2016-08-23,29,CELEBRATION,8.0,0
2873129,2017-06-05,24,HOME APPLIANCES,0.0,0
1555141,2015-05-25,43,HOME AND KITCHEN II,32.0,0
1416131,2015-03-08,43,BEAUTY,1.0,0
633064,2013-12-22,21,PERSONAL CARE,0.0,0
1249813,2014-12-04,27,BOOKS,0.0,0
2094279,2016-03-24,21,AUTOMOTIVE,8.0,0
1521693,2015-05-06,54,PRODUCE,0.0,0
1208418,2014-11-11,15,MEATS,108.026,0
457559,2013-09-14,47,HARDWARE,2.0,0
1861351,2015-11-13,35,LADIESWEAR,0.0,0
1889277,2015-11-29,19,PLAYERS AND ELECTRONICS,7.0,0
605154,2013-12-06,39,AUTOMOTIVE,7.0,0
2032958,2016-02-18,5,PET SUPPLIES,2.0,0
1585095,2015-06-11,34,CELEBRATION,14.0,0
595437,2013-12-01,16,HOME CARE,0.0,0
2745832,2017-03-25,52,BABY CARE,0.0,0
2999063,2017-08-14,8,MAGAZINES,12.0,0
1988911,2016-01-25,15,BABY CARE,1.0,0
849832,2014-04-23,53,HOME AND KITCHEN II,0.0,0
135426,2013-03-17,9,PLAYERS AND ELECTRONICS,0.0,0
2443917,2016-10-06,31,BEVERAGES,1438.0,5
1870370,2015-11-18,38,PREPARED FOODS,127.111,1
167994,2013-04-05,22,MEATS,0.0,0
1675551,2015-08-01,22,DELI,0.0,0
1475117,2015-04-10,48,HOME APPLIANCES,0.0,0
